date,time,x,y,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-70.0,-98.0,-69.0,-65.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-65.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-69.0,-65.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-65.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-70.0,-98.0,-77.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-69.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-70.0,-98.0,-77.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-70.0,-98.0,-69.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-60.0,-98.0,-69.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-70.0,-98.0,-77.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-70.0,-98.0,-69.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-60.0,-98.0,-69.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-60.0,-98.0,-77.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-56.0,-60.0,-71.0,-70.0,-70.0,-98.0,-69.0,-64.0,-80.0,-81.0,-75.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-70.0,-98.0,-77.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-70.0,-98.0,-69.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.247,0,0,-81.0,-60.0,-71.0,-70.0,-60.0,-98.0,-69.0,-64.0,-80.0,-81.0,-69.0,-70.0,-65.0,-69.0,-51.0,-65.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-67.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-76.0,-65.0,-67.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-66.0,-70.0,-63.0,-80.0,-74.0,-70.0,-71.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-88.0,-74.0,-70.0,-70.0,-63.0,-80.0,-83.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-83.0,-70.0,-76.0,-67.0,-61.0,-50.0,-73.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-70.0,-70.0,-63.0,-80.0,-83.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
7-01,14:08:24.762,0,0,-58.0,-61.0,,-70.0,-74.0,-66.0,-70.0,-63.0,-80.0,-83.0,-70.0,-71.0,-67.0,-67.0,-50.0,-64.0
